lon,lat
50.3213046986439,-59.5203609560223
17.0481847934208,120.912330096249
38.0019516649191,-86.4172991661611
13.9079758195548,121.349820065635
-28.7731341600154,-49.5713554098471
28.9886324604432,10.5644724808743
5.11655277661116,115.807961537947
59.8531701151648,15.3325628165155
38.4005064538325,126.659554602569
-6.21702418140918,-78.9600487576985
-7.14101345992131,108.798206946308
13.8304915570544,100.8775467225
56.0887741315052,56.1449021692964
53.4964468986661,-2.61779823306
2.65434021668672,10.1803453760833
40.4748101898797,32.8550790877465
53.1178163986291,-112.885013675052
5.75841904205529,125.451223723614
40.1565981518744,-75.4978784649056
27.0039504490108,47.7438276056506
25.2532449205459,86.1681529798212
48.9659046755635,7.86090622134299
-32.5352049343655,116.028163850677
28.9830225216087,74.3678668716678
26.0678493755754,121.059869030205
43.5026733064853,141.459868348675
-31.3015779855958,151.420734101581
-19.5413142141497,-40.2071780243314
40.8654891832742,-73.8772601942803
46.9077782378298,-122.550765426766
35.3644003993477,137.073112232744
13.1980970577181,145.735956476367
61.756189240454,-149.05885520587
42.0856483375654,-88.3047715490121
-22.3001963745164,-47.7743326471547
34.3667217548215,133.171480732503
41.1301415110467,-112.042419286462
-20.7364539470854,-55.0626768406616
41.7363948059464,-7.89189703598197
-38.2142496443781,-58.4568513519588
59.1360127201216,27.0501087156774
53.905618806314,-1.28714730235536
-29.6678843866935,-36.1688747632541
-35.8682622730184,-63.5070075813175
-39.9955345923455,-63.0167264048499
-1.60835523662762,116.162918321075
19.4216119726516,-98.7757589558108
-26.1288779378685,-57.1118111945695
6.71324013183745,1.00123524873799
9.86733169633369,-83.3049039365385
43.1022354380154,-2.0851747123954
39.5525947968622,-95.6123242686384
51.1084391898513,-3.76954347013048
51.5697362462129,0.0104540189340074
33.2379860601186,-104.354194886238
37.835290829309,-121.926965439354
-22.8785812929496,-51.3095184067935
54.4202914787561,84.2937577018433
52.9685477284078,12.5942907787996
51.8499116261523,-1.71320688087347
30.4579712173564,-89.697228030161
-6.22941339614923,106.826925685664
-7.94661916525986,113.625662997365
43.3716357494639,-79.1140600661217
26.3320991413974,127.771217781051
-2.75928591992929,104.364001266286
-34.8467924416672,-58.0967311208293
-5.30506412495469,105.133511165832
51.1238800353478,30.0194470193773
40.228629992917,140.883879674785
37.1153496500247,31.0225742552992
40.9292843727734,29.0111615231145
-38.9644835254424,-69.9994285330045
24.6228652610205,-79.2367061845764
18.062275619684,100.907500000937
38.419325370917,36.7298346335237
33.5360442791939,-124.010872870037
-12.6751775836919,-58.2754940447822
3.2435590859167,101.596829542743
50.9439313383697,3.86072037705039
39.371801974605,-83.5022382524713
27.8629750716936,141.167523489684
50.9925432346986,19.7187236431414
34.2929571839692,-118.598017373
37.9273693812209,140.28948044152
24.7511611748548,54.8048244480842
45.4167504350756,10.8484452806198
15.243119920917,120.588463170063
-38.9923184249614,174.149521360621
46.5114909859248,-94.5079385827494
2.37805033697558,102.334256673845
44.8293937141612,5.84908354298296
56.4162358679399,-3.68982354360526
32.728116560565,-116.823853967713
-26.1446841621567,28.2076639244403
-31.897998145833,-52.5387236751014
40.8356063471267,-80.807224427785
-37.2817461327207,143.800893762968
3.17569244021462,-61.7730662983202
-26.1097120216405,-65.6354754400143
31.9813030015339,36.1261671695862
38.3724822029408,-77.0051569873031
39.2576080308446,-3.38274505910222
5.00302194127431,103.068126724144
33.9507986424479,-118.288235914336
36.2899853441447,-115.086274644169
42.5228215649814,-83.9114713593693
-22.8517002497083,-45.5794127357993
-32.8780136458991,19.9188324974218
-22.8179633564498,-43.2401088095548
39.7680344617107,-104.815716700907
48.8076234397529,2.3037284627784
42.401873836918,-71.2145412968496
-6.15162813607507,106.089200125161
27.504285114503,-109.852072605613
-6.89090944603542,107.636070296339
-11.5933282882127,-69.6873734746486
-0.111900877375719,100.937666896508
53.9910049459861,-7.54125685485247
40.4445568329375,-121.048323571769
40.8642978431052,1.57054856212568
33.2934057923219,-111.680376870077
22.895533394111,113.45758855931
34.8410368359449,-80.4199333016565
3.83936415026761,98.1478006263389
40.7139527763971,13.6903817748972
28.4725666742141,-82.3348149919568
16.9393744453523,-89.8974711937962
38.1942714436134,26.7703863242804
8.85293484287132,-71.780778588932
-24.1425754326703,57.7476155308512
-51.1351200157013,-70.5712170508497
37.758595659863,-7.60596603947056
-34.6016927851427,-58.6155904523881
14.3671514267714,120.99663517355
-30.3967636353683,-54.1923728682512
-32.6442462649338,-60.8772934584506
19.0968606014847,43.9840685309939
26.1773151937659,-99.8621523855425
-23.640451754938,-46.6183522286758
0.927560754124366,110.329541646585
44.8987692753061,-74.7693976343176
20.9972045158862,-102.888997092988
-7.84037089515351,-36.8193596388223
1.41416976658816,103.794150908552
-26.7559150158823,-53.4263160801155
-31.9266977762872,-58.108545058872
53.9474329984998,162.814829658795
6.3783276253904,100.156759180939
33.91105664469,-117.802574245523
29.75855057363,30.8957879027046
35.0870374101658,-119.537330845109
51.0001327107222,105.326703711916
-5.34543040502449,120.869015803322
15.5881300302405,76.1283062794461
-27.7803914463785,-59.5157347626601
15.7115110577056,29.6944588226937
-15.6655719225839,-48.1503778932711
33.1716554512224,130.556020142102
61.0988895918222,129.165537916465
26.8503963857593,-15.884770172268
13.4729778721943,123.399666267629
-68.3847061977806,-0.276254195681402
-7.53238383072617,110.584378409406
9.57956699571298,8.00876976821417
14.6455658036074,121.039684590672
-30.1271532101547,-56.4193341787892
-34.7344469020334,-56.2338832693336
-25.6044009689798,-49.3625189965474
33.4069308075886,-97.054518830531
19.6476982307327,-158.349885158108
