"Cluster","TimeID","lon","lat"
159,5279,-27.6975225637399,-55.6328337324198
173,5273,-18.9836190721422,-42.5325544182577
195,5271,53.5256965229337,-1.12211324522957
8,5268,42.1326121312869,-72.7224596412105
372,5264,-37.4884167961914,-60.0044004674699
185,5257,52.3055666621741,-0.354391810995811
42,5255,-11.9411792754011,-77.1780965261561
275,5253,25.8210729450154,50.632460404142
429,5250,52.1537334259267,8.16785039347741
198,5248,39.5286641627454,15.0700593965027
404,5237,56.4419516728083,-3.74591214277048
309,5236,52.4406872828149,-1.76685497916936
211,5232,53.2077607334538,25.147290100333
123,5221,36.9792406279202,31.4063217988012
331,5212,42.3590648750519,-70.9792722645173
284,5207,-15.951622112985,-48.1930669385367
477,5203,53.3771240929046,-3.02657730718194
327,5201,38.9034369871244,-77.1254988304181
81,5196,45.6890078564161,39.4299913717177
427,5189,35.0932723737945,-78.6318967532368
374,5188,41.5384139876944,-81.7681375246693
12,5186,-25.4266615168577,-49.232272281497
464,5185,38.7656538225032,-100.444282446057
184,5180,-22.3917677152467,-43.1635249395938
447,5178,37.4206615684783,-77.5349796212661
75,5177,39.4360793933191,-76.6056807140482
289,5175,32.4864967668895,-92.9817989326693
440,5170,10.1232215265984,-67.0387981375442
338,5168,32.4397418595567,-81.3336402121409
228,5167,33.626707315862,-84.3813984619034
257,5166,31.6562987131913,-106.428156166686
137,5165,31.9319337881814,-103.118679379073
247,5163,30.8160750573991,-84.0907044900992
150,5160,46.2784775602381,-59.6829130232408
190,5156,27.8673893354494,-97.4573404139693
206,5155,39.1417573344373,-84.3983341809814
480,5154,38.7262978899115,-90.1872348452989
160,5150,31.441468093391,-97.4983406433845
254,5149,18.9690983440346,73.1052157254988
278,5147,-21.2368118345851,-41.6889453907154
84,5146,42.5082799916201,-83.2644131768207
296,5145,41.7306204479239,-87.9032126345015
174,5143,26.1859155493437,-98.0056481647787
475,5142,27.0247462114369,-94.6664764265591
459,5139,29.8302677395814,-97.9207343325485
104,5137,40.8888992860566,-75.6708022023639
387,5123,-21.5233344870576,-46.1330239447986
181,5122,39.0697850752255,-94.7716118382594
67,5114,45.2052697772286,-93.2851153476081
355,5112,41.0730727234936,-77.5052138148522
171,5104,30.3582502846035,-97.7380332678811
78,5102,49.4823974793453,-98.4821226361275
213,5094,40.4940999563713,-78.8848842445984
80,5092,29.414994566275,-98.5701426434839
70,5090,26.8893889956762,-104.467311052293
62,5078,43.2504593439609,-88.3204007210858
379,5077,41.6196317596613,-8.46421561856764
229,5066,18.4841190909292,-67.5688676905713
356,5063,-6.16449527058428,106.745813859574
237,5049,6.76539729716714,1.10298178614095
253,5041,38.587139910938,-82.0053821236653
52,5040,33.9646116391995,-118.118720138834
217,5032,36.4146663464044,-80.1050915227107
381,5028,33.3867310909502,-87.3083828829517
348,5027,39.9051033237844,-86.3359625553926
194,5024,42.8242958927219,-78.8668240767474
108,5018,61.9866644732111,-149.981058337112
248,5016,38.2385105939515,-79.0930404986238
9,4992,38.7465862431573,-75.490173355019
236,4991,-27.8383144226346,-52.8947672944004
406,4984,43.307702604105,-77.603643824775
415,4964,35.2154927765475,-89.7039393329517
186,4959,34.9977650316358,-92.4221336937702
265,4953,-31.4953049348007,-54.5083109427922
261,4937,33.7597340722034,-117.146291234211
460,4936,29.7437286746516,-95.3830068702915
74,4935,-38.1386571161444,-57.7439911082328
409,4921,42.6576392314083,-85.4646451742037
466,4907,41.8926313143379,-92.0676921902822
329,4899,34.6522917927413,-98.8926669168534
343,4882,26.2610969237406,-85.4012027740471
87,4877,45.0761063252721,-75.7121642358211
140,4868,-18.8613965674847,-48.7789021517991
346,4867,41.7014021126702,-96.4412154265945
282,4848,-7.58255241315631,112.673257218642
388,4829,34.0560300815027,-117.532360474641
471,4821,-0.844344663336184,-49.1581550324871
234,4819,32.0091347601182,35.8200458772197
182,4818,-2.20520292790668,-79.6460422209674
216,4809,40.9277818179592,-81.4748265649775
373,4793,41.4744657590028,21.9094178912892
286,4786,52.4547861214289,13.1864607319743
358,4778,9.44877776577694,-62.7603133906575
210,4777,16.4260203588982,-91.4877498478677
54,4775,60.3144610850342,17.3922258352111
97,4771,14.4176405384477,145.141005885146
395,4768,5.08528383083404,115.797915388923
324,4766,-38.8484029956108,174.089195557145
392,4751,13.7884598643142,121.292624078926
451,4745,37.1939623336483,-121.840975274846
311,4733,22.272547236736,-101.534951171641
499,4729,-22.5761167345445,-44.4650015279572
225,4718,53.048182379123,-113.342169431562
208,4711,-29.1509028273297,-51.5524121040094
99,4708,4.28146888105144,-74.060490784313
121,4698,30.410194413243,-86.9618952420342
375,4691,-25.5044208131611,-57.7182837009066
43,4689,8.19456446396176,124.102638275969
333,4682,-29.418654402631,-36.1405151165243
120,4674,-27.6586753784487,-48.512712140462
91,4671,-21.0879360751471,-54.7648137460314
417,4668,-38.855170496489,-72.1995053491893
166,4666,-6.57522829537991,-41.002481452698
77,4648,-23.445240936978,-51.6873735196277
332,4640,42.7507858656674,-75.8782797377361
396,4631,35.5262287922546,-106.522151462573
383,4618,-21.3215720415211,-48.0388455178193
180,4614,15.1170584923103,120.581261033348
15,4596,3.57578946981323,-61.7690288272234
482,4576,4.70696894718221,-75.5379157863384
384,4570,14.05315796749,-87.1868714966268
283,4561,37.4615652658735,-1.39731081515327
209,4559,-44.3495299589023,-66.5641887776634
484,4532,44.4819603849544,-115.256854157791
96,4517,3.23529464573209,-67.720813694615
299,4465,9.59689249736296,-83.2041396423692
154,4422,33.7665671579433,-117.858089814477
318,4406,49.8920931931551,-123.506401943573
394,4393,15.1370847661627,-60.6875915214088
476,4356,56.0840918363125,37.8505461127845
149,4343,39.6359860940151,-119.627641544905
443,4286,41.6670266753669,-123.074815429662
294,4273,-14.5158021085518,-56.304819728604
492,4267,-21.414051154202,-43.3658553138929
239,4244,-34.4790852182457,-60.6475554692072
138,4223,32.5282033059387,-114.794512310954
454,4206,-36.6318818899737,-64.538359593188
335,4205,-33.725024895164,-57.3037144904059
152,4191,6.59260375749972,-76.0074661590619
144,4184,-22.6337985575662,-42.0437100749408
83,4181,20.5994543696524,-100.996266073769
153,4177,-52.7786384168,-69.4433050825516
272,4174,-26.2448919158401,-61.7988385274037
276,4168,53.7737036016066,-6.30330808161985
398,4164,18.4398746599176,79.891130238762
5,4150,24.9841584511627,55.4938900204051
101,4148,1.37282528850352,103.83369487207
23,4142,-16.6613486277422,141.213784604186
158,4136,10.5167410899281,-70.5825105964213
134,4113,39.9078592514736,-104.975377026035
130,4090,35.4600126438026,-119.015902826584
274,4043,7.34151835696622,-72.3065510001428
490,4030,30.3436646614983,-95.9281907135848
246,4004,-28.5736127127472,-49.4798135832459
465,3993,20.527513360176,-103.571794437635
467,3986,18.6853991408266,-96.0872464954995
320,3984,41.4296633070958,-4.89163790349429
161,3971,60.5027522473935,30.4356933468384
268,3928,46.8607760632031,-89.0547342311919
113,3864,24.6718952744931,46.6343505755542
287,3854,51.1907570584205,31.0332786678841
489,3839,-39.3237318573221,-62.4990631231823
244,3815,-31.888767957923,-52.5016260103541
119,3808,-29.8891159703671,-53.933391274472
196,3764,-2.16812713378929,-44.0102814100699
302,3757,-18.7948637607263,-46.2925224407117
177,3729,21.4664461303762,-158.388351371098
205,3707,-25.3023740129192,-54.0400341315671
172,3706,14.774362797771,121.021403303704
118,3695,20.6796789852528,-88.6549526481447
129,3689,31.8660491608635,-100.267348138155
386,3685,-29.8807345845916,-49.8851444347174
403,3642,-36.7369538902522,-57.0128433629507
412,3379,33.807427728357,-116.258207606382
258,3368,34.215064143152,-119.167048607696
218,3323,41.0431279134186,-116.228758413665
478,3267,44.198500182666,-123.294805554859
351,3250,46.6152161990612,-84.1236696486747
46,3013,13.3523921401024,123.523701406347
25,2997,-38.9343955196855,-68.1291915803896
434,2910,2.96787661083294,-76.3811678811328
382,2897,22.5979846065448,-98.3737298775346
290,2889,18.4889553906262,-76.9099618703813
474,2778,41.0999269055393,29.2521386634329
422,2756,41.0381335271802,29.0186077938002
135,2755,21.9185283866562,39.4194005922737
202,2738,34.6527653239905,-118.139692930891
2,2684,-32.8424987548345,-68.6193522469288
262,2638,15.5523833514774,29.4538705091613
175,2616,38.780445593048,-9.10342974297977
243,2565,34.7350735535846,-117.238391624293
399,2551,24.9281784066529,87.3883492106135
472,2543,-23.1787329483799,-45.6824713119821
192,2471,32.0806637732349,-94.9440755333423
393,2439,37.0706340519022,35.5475782282998
17,2413,38.4561986682895,-116.123281432191
330,2409,3.09328303240198,101.51534296754
420,2398,39.6447344678609,-121.93854888772
342,2357,47.0405739082927,-118.255162487245
203,2350,52.7473938985305,20.7803195080098
41,2337,29.3370244072394,47.8764756160475
151,2290,-27.8508091007774,-59.0550969538054
200,2286,50.9937365526933,18.5828610525661
204,2277,43.7858329627228,-120.269425359003
453,2269,7.09306203266934,125.447375783307
350,2241,42.3907379083392,12.1521199137618
371,2196,46.4997596268885,11.9342940491096
405,2185,41.1164574632882,28.6533185725901
385,2148,50.132705068531,14.8135671543134
495,2104,18.1478992271183,103.414039765982
377,2062,7.11674745747331,8.84151369141271
69,2036,52.2293259513124,105.594323340792
448,1990,56.5922208419387,61.6110527608872
347,1943,44.3224817819358,20.0062027782779
49,1942,45.131630252722,9.1312922395394
488,1923,40.0836705413122,28.8678103029198
337,1882,53.5045721620443,-2.18699370961375
90,1877,16.2341506160728,120.67350096319
89,1871,50.6797005926911,3.71582924457044
455,1859,29.7352848629727,31.6180173076234
249,1858,-6.93652503712101,107.761056787457
238,1843,54.6420449209476,84.3099791541025
28,1838,-35.9329824416549,-62.1712242184618
336,1833,49.2080262803419,133.618991093345
111,1804,-33.3792772899796,-62.6080667639772
95,1786,51.4905906522163,-3.15725576740513
142,1781,14.3220649256914,122.385804792541
68,1777,52.1087313803389,5.14587987179593
444,1749,-33.458922710767,20.0723568297738
3,1725,39.6721534654409,40.013445103243
156,1688,57.7179037842691,11.2853182789743
193,1678,34.6756199867438,-120.351390286969
16,1666,34.0625262895676,-123.286104894432
389,1577,39.8797092708707,32.8955355000916
378,1546,28.5773104099712,77.6781435692779
168,1533,57.1042775930929,55.4910570485037
65,1513,40.972934086488,28.8162202390634
304,1474,1.2961063724495,100.890270777096
170,1468,44.2660674018788,2.35372058084698
300,1452,-8.67418178818488,115.336208740033
183,1444,3.17071746906474,101.700061797376
312,1393,16.4895872015687,43.4678667949319
30,1384,38.4513422409147,27.1019991765994
226,1379,54.9592318973881,-1.47244400426401
92,1295,57.6814189738571,161.177388188102
487,1286,-7.28633240905599,109.256733877898
100,1272,47.3915149163575,17.0374902846124
39,1232,16.5130512215343,99.9465954536187
414,1226,47.9396907320716,23.8668088197841
6,1214,52.7603413276026,-8.83829721672395
458,1170,26.3361736817906,127.698345171095
241,1156,38.4127236717139,44.3588737582596
407,1142,40.7610021523695,30.2611984184492
424,1117,54.5423198194088,-3.11373545885634
109,1102,50.915622160681,40.5509805279261
132,1098,37.9938382909037,28.683987309423
263,1081,41.6004508872831,-0.606604048497484
55,1047,38.4768612278827,3.91165201892857
4,1026,17.7918261506689,121.105364126678
362,1023,38.4832996777161,-3.47286234535488
107,1014,22.9378045758881,53.1110013079337
435,1009,41.113216339665,27.5614379755575
408,1007,13.0545362369063,101.154110268749
115,981,14.9577035507444,102.146782337225
98,959,40.7161027188532,52.1901775817487
323,911,39.1717888335952,-6.57373624224103
292,896,40.826798765609,29.3008083032669
128,851,27.2145699372903,42.6555613200541
462,825,47.3078692980945,-1.32104157148662
303,812,13.1699137858181,99.6852672109756
349,790,48.8911580898196,0.490881400274425
169,789,43.2755390351705,-5.36438849662014
199,785,54.3860389488716,28.9098206777817
269,761,58.9249437123539,24.4033539976302
26,752,46.2575968489229,28.5543702543276
164,743,-32.4331340608987,116.210194117829
102,683,-40.3382189343235,-58.7165259913854
267,677,-30.8988276743344,-58.1993770371561
483,657,-32.1662232728939,-56.3295998480131
442,575,-33.8512751937251,-54.2596911189114
163,563,-35.9267385187063,-59.6775348065136
56,560,-51.8781620608235,-57.2634480339765
416,513,-30.1498230622225,-56.3983286512404
214,509,-40.1823864160659,-101.385335506659
94,370,-32.5089436141854,-58.4150729500945
219,327,24.5453621551991,-107.963385756107
21,206,-2.05144432034124,-88.4687039719585
240,107,-19.6373786163696,-63.3985259872537
