lon,lat
30.6413537509481,-90.7422169129734
-23.6840363656484,-46.5706752384556
5.61893615083611,125.654513142287
53.4803458171788,-2.62517612864541
34.8262817927383,137.648995289683
3.24170380068134,101.593826490209
-20.148174168857,-40.2829130865493
40.4969974037952,-120.995778117769
1.414478525477,103.794005363817
33.2897000293398,-111.677820540025
38.3994367722025,-0.529602759913207
-38.3159495495411,-62.8129267129279
-26.0925754199396,152.53344226337
39.0869783038669,-77.0586720802282
46.8970585973146,-122.079516579075
42.1011549509285,-88.2719978145891
4.06801126549126,-75.9006396017359
0.710894461699431,110.758279134304
54.7501680768157,12.072990557549
36.3644891470576,140.2558651547
27.6572665589749,140.829580777257
14.5132568661812,-88.6164385300152
26.8336211996608,-15.8962202768551
-15.706896383824,-48.187063969275
42.5630240460548,-83.9246084199448
-21.7963515603746,-49.9941642671837
13.7444980038322,100.554911791052
36.280825730595,-97.1238609317239
28.9547738905829,74.2507135907752
18.9104560659438,-90.8790714020418
37.9749076206098,27.6457345343126
-21.2822983901004,-47.4235159297191
-32.5216489306911,116.03771024492
50.5269589573775,-59.5833421629716
14.2099085708264,145.929924223983
36.2710060901786,-115.084665892985
-18.8899802157812,-48.4653099983202
56.0873000375995,56.0950631313942
35.2369836406261,-83.0168015125716
23.2964188700032,43.1923205622281
51.1838778146858,-2.41089455169167
36.737565555387,-90.4821801072105
46.5834339750853,-0.706354923440023
48.9641821638641,9.15151592921423
53.8443468421266,162.833344896643
38.7096791579204,34.3314694503422
27.058343214384,-81.165526739874
33.1013425978991,130.604366574594
-25.6889518796671,-49.3495236328827
40.4584918234924,-82.1864232506608
51.4403243297793,-0.197711821016169
-1.6352363424253,36.3664064697784
29.7530626541768,-96.5297055545736
40.8725606660074,-73.8718804907297
-22.8257092666855,-43.4050425333178
11.816701604896,-74.0403772487217
23.3488735928621,88.8298988375909
-3.911874376461,-39.0803813350269
-7.5187275320502,-35.1154244097629
-6.55172767498348,106.943556100824
4.06951051912958,-73.4421839232693
21.4752365102475,-158.288625324472
41.5380775969916,1.94869200967649
-38.2174437108458,-58.3521428868806
29.5645269497395,-85.8440320583826
44.9854503346785,5.91592209144804
40.3732610082279,140.85642262824
-27.6814440495751,-48.8942497378441
-32.7214300862331,-60.8889136760666
53.5330107740582,-1.15695769285535
34.0428743470901,-118.352459250782
47.7607627051904,37.8331929031946
-6.22066451168541,106.789032999212
-26.6572367455103,-65.2584990587899
-22.9122323580877,-45.4769677541607
39.0618060953432,-85.6329563733497
39.6317453938843,41.3615269228342
27.1236141709843,83.2569067223504
-5.33619151450081,105.132006380902
-39.7836142962271,-68.7246900099877
6.88830948864998,1.12409648367003
-33.896605988116,150.858894707653
45.5005108438065,132.494395500044
35.3408801845416,138.734030805699
53.9924317498406,-7.54142154010983
36.6880129763188,-76.7325965318969
41.2109454160329,-3.796230916093
40.4044888795974,-79.9126167709564
18.7940421284551,99.4484837208316
-14.1705197692347,-56.6464849311891
-3.80586246993686,118.868921086436
32.8549156234084,-116.75807714094
-2.27309779165876,-80.2235592531095
-65.9300564441952,3.70288325756098
52.389468154051,-1.5957355090186
34.6232889213705,135.326159352138
-31.5697866496706,-53.373337611183
34.3656166667111,-121.02252561816
-21.1010792060224,-55.1044007453173
32.7865710441538,-96.8007573463721
-27.5751747708231,26.4179095327511
44.8552522504507,-74.7841044960587
61.7692880983012,-149.032751983908
43.367953666718,21.196164431794
-13.1545590965056,-38.9414163296244
-22.9673048811526,-41.6167273383623
-39.1434365404947,174.188114010894
36.3431083279835,-119.439803960713
3.83944822074454,98.1476423587632
26.1580941375766,-99.8996171402967
-2.75928591992941,104.36400126629
43.364337874865,-79.1693239693365
-29.8437731380318,-51.1496271811061
26.3552745533347,51.9268030946089
-9.06418258525772,-67.1883752060091
56.4255431772891,-3.74321812568154
14.6462258256484,121.057908781915
35.4241478758692,-79.9117614042272
30.5106231320803,33.0754727156276
27.1628827593823,-109.620857223188
52.6672829129625,101.053879519276
15.5677823118311,76.1148713980725
35.1341555556483,136.868305806424
9.81206482455966,-83.17466442705
40.1238339956974,-75.3184514511585
42.4115931679186,-71.2177950481282
52.0198256753399,28.2371070765649
-34.4584015284185,-55.8983635810461
51.7542594936382,1.12583261387207
10.0174376053096,123.577141713953
34.904476675073,135.77035116502
48.808211371352,2.29334402458641
5.04118944169161,115.84977546172
-0.112145575848995,100.937631818522
40.9813443250659,29.1136867765431
46.665512413253,-94.4712246622731
-7.9455609273128,113.628231505042
55.377798990111,39.1638491424419
26.0907500164016,124.291155213
59.4017877591964,27.3089723818698
9.54594175135149,-65.3884691996711
39.8234004154782,-104.942982940969
-31.1576620747689,-57.4129803814739
-19.8266767745746,-43.7767901503394
54.1727191732548,82.5298311999019
-18.6902613786254,-70.0794032233086
-9.78608981912406,-36.8754094663529
19.7784772082216,-99.7316365828103
-33.6470849909295,-70.8284396490357
-27.3960280633853,-54.5167502920454
-24.1702284411901,-52.2861886216434
50.914051480655,-4.2065661017305
40.5078652113899,-95.0539586575062
50.4195643918926,4.29599555677066
-24.8685722340671,-155.387934919912
-12.1885812116526,-77.8617600555424
7.05785638241159,-74.3929686673903
50.7318626257175,18.6934972599285
-31.7831393239211,-64.3012921269071
60.3234780794624,17.5395310131109
53.0030308581958,-112.93690640327
22.8155140408858,113.776609025079
39.9372933204717,13.5122345642719
34.257330579639,-85.7310298088253
33.2122584178414,-104.382095265323
10.973205644132,106.271001705628
18.4348266699598,-67.3028898672868
52.2078128671906,5.60169913323225
40.0992891667379,-8.70872814846315
62.2611685260413,129.268764519739
